family,beak_length,beak_width,beak_depth,tarsus_length,wing_length,tail_length
Trochilidae,22,2,1,5,55,43
Trochilidae,20,2,1,6,62,46
Trochilidae,31,2,2,4,50,34
Trochilidae,30,2,2,4,51,32
Trochilidae,19,2,1,6,72,50
Trochilidae,17,2,1,6,71,48
Trochilidae,26,2,2,3,71,51
Trochilidae,24,2,2,4,72,46
Trochilidae,23,2,2,4,65,40
Trochilidae,16,1,1,5,52,30
Trochilidae,13,1,1,4,52,28
Trochilidae,22,2,1,4,68,39
Trochilidae,24,2,2,5,67,42
Trochilidae,14,1,1,4,37,32
Trochilidae,14,1,0,4,38,29
Trochilidae,11,1,0,3,28,17
Trochilidae,12,1,1,4,30,13
Trochilidae,17,1,1,7,58,39
Trochilidae,16,1,1,5,55,38
Trochilidae,15,1,1,4,61,42
Trochilidae,21,2,1,6,76,55
Trochilidae,23,2,2,7,77,55
Trochilidae,15,2,2,6,65,41
Trochilidae,17,1,1,6,63,42
Trochilidae,11,1,0,7,70,52
Trochilidae,26,1,2,5,48,55
Trochilidae,18,2,1,6,51,33
Trochilidae,18,1,1,5,49,29
Trochilidae,40,3,3,11,78,55
Trochilidae,36,3,3,4,70,43
Trochilidae,36,3,3,5,72,43
Trochilidae,22,2,2,6,79,83
Trochilidae,21,2,1,6,76,80
Trochilidae,21,2,2,4,51,29
Trochilidae,17,1,1,5,45,25
Trochilidae,19,1,1,3,45,24
Trochilidae,32,2,2,5,51,55
Trochilidae,32,2,2,5,52,57
Trochilidae,31,3,3,5,81,101
Trochilidae,32,2,2,7,82,107
Turdidae,20,5,6,30,109,63
Turdidae,20,6,6,30,110,64
Turdidae,24,5,7,35,112,109
Turdidae,24,5,7,37,110,103
Turdidae,21,4,5,29,112,103
Turdidae,18,5,5,25,111,104
Turdidae,19,4,6,22,122,105
Turdidae,18,5,5,24,120,104
Turdidae,22,6,6,30,138,110
Turdidae,24,6,6,26,138,114
Turdidae,25,6,5,25,140,121
Turdidae,23,6,5,27,145,120
Turdidae,25,6,6,27,145,110
Turdidae,22,5,5,26,145,109
Turdidae,18,5,5,23,110,111
Turdidae,18,5,5,24,111,111
Turdidae,16,5,4,25,110,109
Turdidae,16,5,4,25,110,109
Turdidae,18,4,6,26,93,59
Turdidae,17,5,6,26,93,60
Turdidae,21,4,6,30,90,71
Turdidae,21,4,6,32,91,96
Turdidae,20,5,6,33,104,79
Turdidae,20,5,6,33,103,78
Turdidae,22,5,7,36,110,74
Turdidae,21,6,7,34,109,75
Turdidae,22,5,6,27,101,69
Turdidae,21,5,6,27,98,69
Turdidae,27,6,9,43,119,141
Turdidae,27,6,8,45,111,142
Turdidae,15,4,4,22,87,89
Turdidae,15,4,4,22,87,90
Turdidae,15,4,3,21,89,86
Turdidae,15,4,3,21,87,89
Turdidae,14,4,3,21,87,87
Turdidae,13,4,3,20,90,96
Turdidae,14,4,3,21,83,85
Turdidae,13,4,4,20,92,85
Turdidae,14,4,4,20,92,82
Turdidae,16,4,4,21,92,82
Turdidae,13,4,4,20,92,83
Turdidae,14,3,4,20,89,85
Turdidae,14,4,4,20,89,80
Turdidae,15,4,4,19,85,80
Turdidae,14,4,4,20,85,78
Turdidae,14,4,3,19,84,74
Turdidae,15,5,4,22,99,94
Turdidae,15,5,4,21,97,97
Turdidae,22,4,6,33,119,98
Turdidae,22,4,6,34,116,94
Turdidae,16,4,4,21,100,65
Turdidae,16,4,4,21,100,64
Turdidae,15,5,4,22,92,80
Turdidae,14,5,4,20,91,80
Turdidae,18,5,6,25,109,81
Turdidae,18,5,5,25,103,68
Turdidae,25,5,6,31,134,105
Turdidae,24,5,6,30,125,101
Turdidae,27,5,7,40,121,104
Turdidae,26,6,7,37,119,92
Turdidae,23,5,6,38,108,81
Turdidae,23,5,6,37,107,81
Turdidae,22,5,6,38,109,78
Turdidae,27,5,7,38,132,112
Turdidae,30,5,7,41,139,130
Turdidae,29,5,7,36,136,118
Turdidae,25,6,6,37,103,84
Turdidae,24,6,7,37,100,77
Turdidae,25,5,6,30,101,77
Turdidae,24,5,6,36,102,77
Turdidae,29,7,8,40,141,110
Turdidae,27,6,7,40,145,117
Turdidae,27,6,7,42,141,109
Turdidae,28,5,8,44,161,151
Turdidae,28,5,8,45,159,148
Turdidae,21,4,5,30,104,74
Turdidae,24,5,6,28,119,93
Turdidae,24,5,6,30,115,88
Turdidae,23,4,7,30,114,88
Turdidae,19,5,5,29,109,82
Turdidae,21,4,5,31,112,94
Turdidae,20,4,5,30,111,86
Turdidae,21,4,5,30,129,97
Turdidae,21,5,6,30,129,104
Turdidae,22,4,5,35,119,95
Turdidae,20,5,5,34,115,88
Turdidae,25,5,6,35,143,112
Turdidae,22,6,6,25,111,81
Turdidae,25,5,6,33,117,99
Turdidae,22,4,5,33,122,100
Turdidae,22,4,5,35,117,96
Turdidae,20,4,5,25,111,77
Turdidae,25,4,5,27,120,82
Turdidae,27,7,8,42,118,74
Turdidae,24,4,6,31,113,93
Turdidae,23,4,6,31,111,92
Turdidae,24,5,6,30,114,86
Turdidae,22,4,6,28,112,92
Turdidae,22,4,5,26,107,92
Turdidae,22,4,6,28,114,103
Turdidae,22,5,6,30,120,104
Turdidae,22,5,5,30,116,100
Turdidae,23,5,5,31,115,90
Turdidae,25,6,6,33,118,87
Turdidae,25,5,6,30,118,88
Turdidae,25,6,5,31,113,89
Turdidae,25,5,7,31,117,113
Turdidae,25,5,7,29,125,113
Turdidae,21,6,6,34,148,108
Turdidae,25,6,7,36,132,94
Turdidae,21,5,5,31,107,81
Turdidae,24,5,6,26,112,86
Turdidae,23,5,6,26,110,82
Turdidae,19,5,6,29,124,95
Turdidae,21,5,6,30,116,83
Turdidae,21,5,6,30,118,82
Turdidae,27,6,7,39,127,90
Turdidae,26,5,7,39,125,91
Turdidae,23,5,6,30,107,83
Turdidae,23,4,5,27,115,95
Turdidae,23,5,6,29,113,97
Turdidae,23,4,6,32,129,89
Turdidae,22,4,6,32,127,93
Turdidae,22,5,6,31,110,83
Turdidae,21,5,6,32,123,99
Turdidae,20,5,6,32,121,108
Turdidae,22,5,6,31,110,91
Turdidae,31,5,6,33,138,93
Turdidae,32,5,6,36,123,114
Turdidae,21,4,5,29,105,76
Turdidae,22,4,6,29,112,83
Turdidae,22,4,6,29,111,87
Turdidae,29,5,7,35,126,128
Turdidae,21,4,5,31,111,85
Turdidae,21,4,4,31,113,87
Turdidae,22,4,5,32,115,90
Turdidae,21,4,4,31,116,92
Turdidae,23,4,5,32,114,88
Turdidae,23,4,5,33,114,90
Turdidae,22,5,6,30,123,98
Turdidae,22,4,5,30,124,101
Turdidae,26,4,6,32,138,112
Turdidae,25,5,6,33,132,115
Turdidae,31,5,6,30,132,92
Turdidae,28,4,5,30,134,97
Turdidae,29,4,6,30,137,101
Turdidae,24,5,5,33,118,102
Turdidae,25,5,6,35,125,127
Turdidae,20,5,5,27,113,88
Turdidae,28,5,8,47,130,110
Turdidae,29,6,8,43,129,109
Turdidae,24,4,6,29,110,85
Turdidae,21,4,6,32,122,77
Turdidae,25,5,7,32,152,111
Turdidae,25,6,6,30,150,101
Turdidae,29,4,7,30,129,79
Turdidae,28,4,7,30,123,77
Turdidae,28,5,7,29,120,79
Turdidae,28,5,7,27,118,73
Turdidae,31,5,7,28,126,94
Turdidae,30,5,7,28,125,88
Turdidae,29,5,7,32,135,105
Turdidae,29,5,6,35,165,101
Turdidae,28,5,6,37,160,105
Turdidae,43,6,9,33,139,86
Turdidae,43,6,9,32,138,81
Turdidae,21,4,5,35,90,64
Turdidae,21,4,5,35,88,62
Turdidae,17,3,4,33,88,83
Turdidae,18,3,4,35,87,79
Turdidae,14,4,4,20,89,82
Turdidae,16,4,4,20,90,81
Turdidae,21,5,6,26,108,83
Turdidae,22,5,6,31,120,104
Turdidae,28,5,6,35,138,113
Turdidae,21,4,6,26,103,90
Turdidae,24,5,7,30,126,105
Turdidae,24,5,7,35,112,91
Turdidae,26,5,6,31,112,76
Turdidae,27,5,7,35,127,112
Turdidae,29,5,7,36,136,118
Turdidae,27,6,7,37,130,94
Turdidae,27,6,7,42,141,109
Turdidae,21,4,5,29,119,101
Turdidae,24,4,6,30,122,88
Turdidae,20,5,6,25,110,79
Turdidae,20,5,6,25,114,91
Turdidae,26,5,6,34,121,98
Turdidae,23,5,6,34,126,103
Turdidae,24,5,7,33,130,96
Turdidae,24,5,7,31,121,97
Turdidae,25,4,6,29,113,82
Turdidae,21,5,6,29,112,90
Turdidae,22,5,6,33,111,91
Turdidae,21,5,6,31,118,107
Turdidae,20,4,5,30,111,86
Turdidae,21,5,6,29,124,96
Turdidae,22,5,7,30,123,101
Turdidae,22,4,6,30,124,94
Turdidae,21,5,5,35,114,92
Turdidae,18,4,5,33,116,92
Turdidae,20,4,6,33,115,90
Turdidae,20,5,5,34,115,88
Turdidae,21,4,5,27,113,105
Turdidae,20,4,6,29,114,96
Turdidae,24,4,6,29,115,95
Turdidae,25,5,6,33,117,100
Turdidae,23,7,5,35,131,104
Turdidae,21,5,5,30,109,87
Turdidae,23,4,5,30,114,83
Turdidae,22,5,6,29,118,86
Turdidae,19,5,6,29,123,94
Turdidae,21,5,6,30,117,82
Turdidae,24,5,7,30,110,84
Turdidae,23,5,6,29,113,97
Turdidae,28,5,6,32,140,104
Turdidae,25,4,6,31,141,117
Turdidae,22,5,6,31,118,104
Turdidae,22,5,5,36,89,65
Tyrannidae,11,4,2,16,43,38
Tyrannidae,11,4,2,16,44,37
Tyrannidae,10,4,2,15,42,42
Tyrannidae,12,4,2,15,41,46
Tyrannidae,13,3,2,17,50,42
Tyrannidae,14,4,2,17,49,47
Tyrannidae,13,3,3,18,49,45
Tyrannidae,13,4,3,18,48,46
Tyrannidae,10,3,3,17,59,51
Tyrannidae,10,3,3,17,58,49
Tyrannidae,25,7,5,23,101,89
Tyrannidae,22,7,5,24,103,84
Tyrannidae,8,3,2,16,57,52
Tyrannidae,8,3,3,16,57,51
Tyrannidae,10,3,3,15,57,55
Tyrannidae,10,3,3,15,57,57
Tyrannidae,11,3,3,15,56,57
Tyrannidae,10,3,3,16,56,51
Tyrannidae,10,3,2,14,48,51
Tyrannidae,11,3,2,16,48,47
Tyrannidae,13,3,3,16,70,66
Tyrannidae,13,3,3,18,76,73
Tyrannidae,13,3,3,17,76,72
Tyrannidae,14,3,3,17,77,72
Tyrannidae,10,3,2,17,59,51
Tyrannidae,12,3,3,18,41,48
Tyrannidae,11,4,2,17,48,34
Tyrannidae,12,4,2,16,47,37
Tyrannidae,34,7,7,36,126,110
Tyrannidae,34,7,7,36,127,104
Tyrannidae,28,6,7,33,121,102
Tyrannidae,30,6,7,33,121,101
Tyrannidae,31,5,5,31,132,94
Tyrannidae,31,5,5,31,129,98
Tyrannidae,18,5,4,17,70,51
Tyrannidae,18,5,5,18,70,52
Tyrannidae,8,3,3,15,48,24
Tyrannidae,22,5,4,30,145,108
Tyrannidae,21,5,5,28,146,97
Tyrannidae,16,6,4,19,79,76
Tyrannidae,17,6,4,19,78,76
Tyrannidae,17,6,5,26,100,104
Tyrannidae,17,5,5,29,94,97
Tyrannidae,16,5,5,27,95,92
Tyrannidae,10,3,3,19,71,70
Tyrannidae,11,3,3,17,70,66
Tyrannidae,10,4,3,18,66,63
Tyrannidae,11,3,3,17,64,62
Tyrannidae,13,5,3,20,80,68
Tyrannidae,12,4,3,17,82,78
Tyrannidae,12,3,3,18,74,73
Tyrannidae,13,3,3,17,76,69
Tyrannidae,11,4,3,18,77,74
Tyrannidae,27,9,9,30,130,250
Tyrannidae,28,9,8,31,129,247
Tyrannidae,12,3,3,15,53,49
Tyrannidae,13,3,3,13,51,48
Tyrannidae,12,3,3,15,49,42
Tyrannidae,13,3,3,14,49,34
Tyrannidae,11,3,2,16,48,52
Tyrannidae,11,3,2,16,46,45
Tyrannidae,10,2,2,15,49,51
Tyrannidae,10,3,2,15,49,42
Tyrannidae,18,5,5,19,82,62
Tyrannidae,16,5,3,18,76,67
Tyrannidae,16,5,4,21,72,63
Tyrannidae,15,5,3,18,71,60
Tyrannidae,17,5,4,19,77,67
Tyrannidae,15,5,4,20,78,66
Tyrannidae,16,4,4,20,71,67
Tyrannidae,20,5,4,23,116,94
Tyrannidae,23,5,5,22,120,91
Tyrannidae,18,5,4,25,99,78
Tyrannidae,12,4,3,16,52,46
Tyrannidae,13,6,4,16,80,60
Tyrannidae,13,6,4,14,79,53
Tyrannidae,9,2,2,16,57,46
Tyrannidae,9,2,2,16,56,48
Tyrannidae,32,13,10,20,122,89
Tyrannidae,34,13,11,19,116,79
Tyrannidae,23,4,4,36,156,89
Tyrannidae,19,4,4,30,108,65
Tyrannidae,18,4,3,29,114,72
Tyrannidae,19,3,4,30,117,73
Tyrannidae,17,4,3,33,122,81
Tyrannidae,17,3,3,27,123,75
Tyrannidae,17,3,3,29,99,61
Tyrannidae,17,3,3,29,111,70
Tyrannidae,16,2,3,28,111,72
Tyrannidae,15,4,3,17,65,54
Tyrannidae,16,3,3,18,77,51
Tyrannidae,20,4,3,33,110,67
Tyrannidae,15,3,3,30,111,69
Tyrannidae,15,3,3,28,108,69
Tyrannidae,17,3,3,30,100,67
Tyrannidae,16,3,3,26,85,60
Tyrannidae,19,3,3,26,99,69
Tyrannidae,18,3,3,27,98,68
Tyrannidae,18,6,4,18,75,72
Tyrannidae,19,6,4,18,76,72
Tyrannidae,18,5,4,20,64,63
Tyrannidae,19,5,4,21,64,62
Tyrannidae,22,7,5,20,92,93
Tyrannidae,23,7,5,21,89,93
Tyrannidae,26,8,6,22,100,100
Tyrannidae,25,8,6,24,105,97
Tyrannidae,23,7,5,20,93,95
Tyrannidae,22,7,5,21,94,92
Tyrannidae,20,6,5,20,83,84
Tyrannidae,20,6,5,22,83,86
Tyrannidae,25,10,7,17,106,88
Tyrannidae,25,9,7,16,106,84
Tyrannidae,24,9,7,18,100,89
Tyrannidae,24,9,6,18,100,82
Tyrannidae,25,8,7,17,111,82
Tyrannidae,24,8,7,17,111,81
Tyrannidae,11,3,2,13,41,29
Tyrannidae,12,3,2,14,41,28
Tyrannidae,24,7,5,23,105,88
Tyrannidae,20,7,5,22,114,80
Tyrannidae,21,6,5,22,103,85
Tyrannidae,10,3,2,16,54,42
Tyrannidae,11,3,2,16,53,43
Tyrannidae,17,4,3,22,62,58
Tyrannidae,17,4,3,20,62,54
Tyrannidae,9,3,3,13,45,28
Tyrannidae,9,3,3,13,43,25
Tyrannidae,17,6,5,22,99,85
Tyrannidae,17,6,5,21,97,86
Tyrannidae,11,3,3,15,65,48
Tyrannidae,12,3,3,15,65,47
Tyrannidae,9,2,3,15,61,45
Tyrannidae,8,2,2,16,59,46
Tyrannidae,11,4,4,15,62,43
Tyrannidae,10,4,5,14,62,48
Tyrannidae,30,8,8,24,102,81
Tyrannidae,29,9,8,24,102,81
Tyrannidae,13,3,2,17,51,38
Tyrannidae,12,3,2,17,49,36
Tyrannidae,10,3,2,16,54,53
Tyrannidae,11,3,2,16,54,50
Tyrannidae,23,5,5,27,115,97
Tyrannidae,23,5,5,28,119,91
Tyrannidae,11,3,3,16,48,43
Tyrannidae,11,3,3,15,48,40
Tyrannidae,14,3,2,18,50,50
Tyrannidae,14,3,2,18,50,49
Tyrannidae,14,3,2,18,50,49
Tyrannidae,12,3,3,20,60,46
Tyrannidae,11,3,3,20,59,47
Tyrannidae,16,9,5,18,86,76
Tyrannidae,19,9,5,18,83,67
Tyrannidae,12,3,3,18,52,63
Tyrannidae,12,3,3,18,52,62
Tyrannidae,11,2,2,16,53,45
Tyrannidae,14,2,2,19,53,44
Tyrannidae,22,8,6,20,128,95
Tyrannidae,21,7,6,18,128,92
Tyrannidae,11,3,2,17,57,66
Tyrannidae,10,3,2,18,57,68
Tyrannidae,22,6,6,27,138,90
Tyrannidae,24,5,5,29,132,90
Tyrannidae,21,5,5,25,104,89
Tyrannidae,19,5,5,26,114,91
Tyrannidae,22,6,5,26,115,94
Tyrannidae,20,4,3,29,108,71
Tyrannidae,23,6,5,25,118,58
Tyrannidae,22,5,5,25,115,78
Tyrannidae,10,3,3,17,59,48
Tyrannidae,9,3,3,17,59,50
Tyrannidae,18,6,4,23,74,195
Tyrannidae,18,6,4,23,77,184
Tyrannidae,16,5,3,14,61,56
Tyrannidae,13,5,3,14,63,60
Tyrannidae,14,3,2,16,40,37
Tyrannidae,11,3,2,15,40,38
Tyrannidae,31,7,5,26,90,70
Tyrannidae,28,7,6,25,89,76
Tyrannidae,16,6,5,14,92,75
Tyrannidae,16,5,5,18,91,83
Tyrannidae,21,8,6,16,88,67
Tyrannidae,20,8,6,17,88,75
Tyrannidae,16,7,4,16,71,59
Tyrannidae,19,7,3,15,71,66
Tyrannidae,15,5,3,16,68,59
Tyrannidae,15,5,3,16,68,57
Tyrannidae,16,4,3,21,67,49
Tyrannidae,16,4,3,20,66,54
Tyrannidae,16,4,4,19,71,67
Tyrannidae,11,4,2,13,44,31
Tyrannidae,11,4,3,13,45,31
Tyrannidae,16,3,3,30,111,67
Tyrannidae,10,2,2,14,61,41
Tyrannidae,11,3,2,15,65,41
Tyrannidae,12,3,5,18,73,50
Tyrannidae,21,8,5,19,76,64
Tyrannidae,16,8,5,18,77,67
Tyrannidae,10,4,3,17,67,58
Tyrannidae,9,4,3,17,68,64
Tyrannidae,21,7,6,18,112,79
Vireonidae,13,3,4,17,61,51
Vireonidae,14,4,4,19,59,47
Vireonidae,13,3,4,19,56,47
Vireonidae,14,4,3,21,56,45
Vireonidae,18,4,7,22,78,61
Vireonidae,18,4,7,21,76,65
Vireonidae,18,4,7,22,76,61
Vireonidae,12,3,3,17,53,48
Vireonidae,14,2,4,18,51,48
Vireonidae,15,3,3,18,54,37
Vireonidae,12,3,3,18,55,49
Vireonidae,12,3,3,16,55,58
Vireonidae,13,3,3,16,55,50
Vireonidae,13,3,3,18,55,55
Vireonidae,14,3,4,16,59,55
Vireonidae,13,3,4,19,58,47
Vireonidae,14,3,4,18,54,48
Vireonidae,14,3,3,18,58,49
Vireonidae,13,3,4,18,58,49
Vireonidae,16,3,4,16,52,43
Vireonidae,15,3,4,17,53,41
Vireonidae,17,3,4,17,63,43
Vireonidae,16,3,4,19,59,48
Vireonidae,16,3,4,16,64,45
Vireonidae,11,4,4,19,62,41
Vireonidae,13,4,4,21,63,38
Vireonidae,17,4,5,23,70,48
Vireonidae,16,4,5,23,68,58
Vireonidae,15,4,5,23,71,57
Vireonidae,17,5,5,25,74,49
Vireonidae,10,3,3,17,58,40
Vireonidae,11,4,3,20,59,39
Vireonidae,10,3,4,21,62,45
Vireonidae,13,4,4,20,65,45
Vireonidae,12,3,3,18,55,43
Vireonidae,12,3,3,18,54,46
Vireonidae,12,3,3,18,53,44
Vireonidae,15,3,4,22,60,51
Vireonidae,14,3,4,21,60,53
Vireonidae,14,4,3,21,55,54
Vireonidae,13,3,3,19,56,56
Vireonidae,12,3,3,19,55,58
Vireonidae,12,3,3,20,57,54
Vireonidae,14,4,3,22,57,53
Vireonidae,11,3,4,17,64,48
Vireonidae,10,3,4,17,65,46
Vireonidae,11,3,3,18,66,49
Vireonidae,13,4,4,19,73,54
Vireonidae,15,5,4,20,73,46
Vireonidae,15,4,5,20,61,51
Vireonidae,17,4,4,23,61,46
Vireonidae,15,4,5,20,63,51
Vireonidae,18,5,4,23,64,48
Vireonidae,15,4,5,21,61,49
Vireonidae,14,3,4,17,75,48
Vireonidae,16,5,4,20,75,46
Vireonidae,12,3,4,16,69,52
Vireonidae,14,4,3,18,69,48
Vireonidae,15,3,3,19,59,57
Vireonidae,19,3,3,21,66,59
Vireonidae,17,3,3,20,66,60
Vireonidae,18,3,3,20,65,60
Vireonidae,20,3,3,22,65,55
Vireonidae,14,3,4,20,57,55
Vireonidae,16,3,4,20,59,52
Vireonidae,14,3,3,19,58,47
Vireonidae,13,3,3,18,57,47
Vireonidae,15,4,4,20,57,44
Vireonidae,19,4,5,21,78,55
Vireonidae,19,4,4,21,75,55
Vireonidae,19,4,5,21,75,52
Vireonidae,19,4,5,22,71,50
Vireonidae,11,3,3,18,60,55
Vireonidae,11,3,3,18,58,51
Vireonidae,12,4,3,20,54,44
Vireonidae,11,3,3,17,51,50
Vireonidae,10,3,3,18,52,50
Vireonidae,17,3,5,19,76,60
Vireonidae,16,4,5,21,75,60
Vireonidae,12,3,3,13,64,47
Vireonidae,15,4,5,19,82,58
Vireonidae,16,5,4,19,81,55
Vireonidae,15,3,4,16,62,55
Vireonidae,13,3,4,17,63,53
Vireonidae,13,3,4,18,74,53
Vireonidae,15,4,4,20,72,49
Vireonidae,15,4,4,20,73,46
Vireonidae,14,3,4,17,73,50
Vireonidae,13,3,4,18,73,49
Vireonidae,14,4,4,19,66,65
Vireonidae,14,4,4,18,65,57
Vireonidae,21,6,6,22,70,44
Vireonidae,19,4,6,20,75,51
Vireonidae,19,4,6,20,73,50
Vireonidae,21,4,7,19,72,54
Vireonidae,22,5,7,23,72,46
Vireonidae,19,5,6,20,74,50
Vireonidae,21,6,6,22,74,46
Vireonidae,19,4,7,24,84,72
Vireonidae,19,6,6,27,82,66
Vireonidae,18,4,6,25,81,72
Vireonidae,19,5,6,23,80,70
Vireonidae,19,5,7,24,81,70
Vireonidae,20,6,7,26,80,65
Vireonidae,21,4,7,21,75,59
Vireonidae,21,5,7,22,76,58
Vireonidae,14,3,3,17,50,40
Vireonidae,13,2,3,17,50,46
Vireonidae,16,3,3,17,59,53
Vireonidae,14,3,3,16,53,49
Vireonidae,13,3,4,18,58,49
Vireonidae,13,3,4,18,52,40
Vireonidae,14,3,3,16,50,34
Vireonidae,13,3,3,15,50,36
Vireonidae,15,3,4,18,64,57
Vireonidae,14,3,4,17,57,57
Vireonidae,16,3,3,16,57,42
Vireonidae,16,3,4,14,55,47
Vireonidae,16,3,4,17,62,51
Vireonidae,15,3,3,17,54,48
Vireonidae,12,3,3,18,52,42
Vireonidae,14,3,4,21,60,53
Vireonidae,14,4,4,22,60,49
Vireonidae,12,3,4,18,56,45
Vireonidae,14,4,3,21,60,52
Vireonidae,12,3,3,20,56,55
Vireonidae,14,3,3,22,56,52
Vireonidae,10,3,3,18,66,44
Vireonidae,15,4,4,20,74,46
Vireonidae,14,3,4,18,71,55
Vireonidae,15,4,4,21,61,46
Vireonidae,14,4,4,21,58,48
Vireonidae,19,4,4,19,85,58
Vireonidae,14,3,4,16,70,58
Vireonidae,14,3,4,16,68,50
Vireonidae,18,3,3,20,65,60
Vireonidae,13,3,4,20,54,52
Vireonidae,14,3,4,20,57,54
Vireonidae,14,3,4,20,58,52
Vireonidae,12,3,4,20,60,49
Vireonidae,13,4,4,19,53,48
Vireonidae,13,3,3,18,55,45
Vireonidae,11,3,3,19,54,48
Vireonidae,16,4,5,21,75,60
Vireonidae,16,4,5,19,69,59
Vireonidae,13,3,4,20,54,51
Vireonidae,16,4,5,21,79,53
Vireonidae,13,3,4,16,58,52
Vireonidae,13,3,3,16,60,50
Vireonidae,12,3,3,16,55,45
Vireonidae,13,3,4,18,75,55
Vireonidae,12,3,4,18,63,57
Vireonidae,21,4,7,19,72,54
Vireonidae,19,5,6,20,74,50
Vireonidae,20,6,6,21,72,47
Vireonidae,20,4,6,20,67,52
Vireonidae,22,4,6,21,76,51
Zosteropidae,11,2,3,16,51,42
Zosteropidae,11,2,3,14,49,41
Zosteropidae,17,3,4,19,67,61
Zosteropidae,17,3,4,20,68,56
Zosteropidae,16,3,4,20,68,56
Zosteropidae,14,3,4,18,62,50
Zosteropidae,17,3,3,20,70,58
Zosteropidae,16,3,3,20,72,58
Zosteropidae,13,2,3,19,66,60
Zosteropidae,13,3,3,18,63,60
Zosteropidae,13,3,3,19,65,42
Zosteropidae,15,3,3,19,62,41
Zosteropidae,9,2,2,14,51,34
Zosteropidae,15,3,3,20,68,47
Zosteropidae,16,3,3,19,68,48
Zosteropidae,12,3,3,17,53,36
Zosteropidae,13,3,3,16,52,41
Zosteropidae,22,4,5,25,77,51
Zosteropidae,20,3,5,23,76,49
Zosteropidae,19,3,4,23,82,54
Zosteropidae,19,3,4,23,80,55
Zosteropidae,16,3,4,17,69,56
Zosteropidae,17,3,4,18,66,55
Zosteropidae,16,3,4,17,68,62
Zosteropidae,15,3,4,19,67,60
Zosteropidae,16,3,3,20,76,80
Zosteropidae,16,3,3,20,76,79
Zosteropidae,16,3,3,17,61,55
Zosteropidae,16,3,3,20,73,60
Zosteropidae,11,2,3,13,56,41
Zosteropidae,11,2,3,14,54,36
Zosteropidae,12,2,2,18,56,42
Zosteropidae,12,2,2,18,54,44
Zosteropidae,12,3,3,16,61,43
Zosteropidae,13,2,3,17,57,43
Zosteropidae,15,3,3,18,58,38
Zosteropidae,14,3,3,19,58,39
Zosteropidae,14,2,2,18,51,32
Zosteropidae,14,2,2,17,51,32
Zosteropidae,11,2,2,12,50,34
Zosteropidae,10,2,2,14,49,34
Zosteropidae,12,3,3,15,60,42
Zosteropidae,12,3,3,14,60,41
Zosteropidae,17,3,3,20,67,44
Zosteropidae,19,3,3,19,69,42
Zosteropidae,15,3,4,19,62,44
Zosteropidae,15,3,4,16,65,41
Zosteropidae,15,3,4,19,64,46
Zosteropidae,16,3,3,20,62,49
Zosteropidae,14,3,3,19,62,47
Zosteropidae,22,3,4,21,74,52
Zosteropidae,21,3,4,23,74,52
Zosteropidae,17,3,3,17,64,47
Zosteropidae,17,3,3,17,63,46
Zosteropidae,24,3,5,24,82,52
Zosteropidae,23,3,4,24,82,56
Zosteropidae,15,3,3,20,69,52
Zosteropidae,13,3,3,19,68,51
Zosteropidae,15,3,3,16,58,46
Zosteropidae,15,3,3,16,59,39
Zosteropidae,13,2,2,16,55,46
Zosteropidae,12,2,3,16,54,46
Zosteropidae,12,2,3,16,58,44
Zosteropidae,12,2,3,17,56,47
Zosteropidae,12,2,2,15,52,39
Zosteropidae,12,2,3,15,52,40
Zosteropidae,14,2,3,18,58,45
Zosteropidae,13,2,3,18,54,47
Zosteropidae,14,3,3,17,58,42
Zosteropidae,13,3,3,17,55,41
Zosteropidae,14,3,2,19,64,47
Zosteropidae,13,3,2,19,64,48
Zosteropidae,17,3,4,19,65,44
Zosteropidae,16,3,3,18,65,52
Zosteropidae,11,2,2,15,51,41
Zosteropidae,13,2,2,15,51,37
Zosteropidae,14,2,2,16,58,42
Zosteropidae,14,2,2,17,57,42
Zosteropidae,15,3,3,16,56,40
Zosteropidae,15,3,3,16,56,39
Zosteropidae,16,3,4,19,63,38
Zosteropidae,15,3,4,19,61,41
Zosteropidae,14,2,3,17,62,39
Zosteropidae,13,2,3,17,61,40
Zosteropidae,12,2,2,17,56,33
Zosteropidae,13,3,2,17,55,34
Zosteropidae,11,2,3,15,53,38
Zosteropidae,12,2,3,16,52,38
Zosteropidae,18,3,3,21,68,46
Zosteropidae,17,3,3,21,67,45
Zosteropidae,23,3,4,23,73,53
Zosteropidae,20,3,4,23,74,51
Zosteropidae,14,3,3,20,62,49
Zosteropidae,14,3,3,19,60,51
Zosteropidae,14,3,3,16,60,41
Zosteropidae,16,3,3,17,60,43
Zosteropidae,16,3,4,22,70,54
Zosteropidae,16,3,3,22,70,54
Zosteropidae,13,2,3,16,58,55
Zosteropidae,14,3,4,16,59,60
Zosteropidae,19,3,4,22,65,57
Zosteropidae,18,3,4,22,65,56
